barrio,distrito,price,size,rooms,bathrooms
Vallcarca i els Penitents,Sarrià-Sant Gervasi,850.0,67,2,1
Sant Antoni,L'Eixample,730.0,57,1,1
la Nova Esquerra de l'Eixample,L'Eixample,1200.0,111,4,2
el Raval,Ciutat Vella,1050.0,52,1,1
Barceloneta,Ciutat Vella,1250.0,120,3,2
el Raval,Ciutat Vella,1150.0,80,2,1
Sant Antoni,L'Eixample,1000.0,55,2,1
la Marina de Port,Sants-Montjuïc,640.0,70,3,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1085.0,55,1,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,750.0,35,1,1
el Parc i la Llacuna del Poblenou,Sant Martí,600.0,39,2,1
el Poble Sec,Sants-Montjuïc,900.0,54,1,1
el Besos i el Maresme,Sant Martí,1600.0,100,3,2
el Parc i la Llacuna del Poblenou,Sant Martí,753.0,42,3,1
Sant Antoni,L'Eixample,695.0,41,1,1
Sant Antoni,L'Eixample,800.0,56,2,1
Navas,Sant Andreu,975.0,90,4,1
la Nova Esquerra de l'Eixample,L'Eixample,1300.0,60,2,2
l'Antiga Esquerra de l'Eixample,L'Eixample,3300.0,200,4,2
la Font de la Guatlla,Sants-Montjuïc,850.0,64,1,1
el Raval,Ciutat Vella,1050.0,79,3,2
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,1600.0,125,4,2
Vilapicina i la Torre Llobeta,Nou Barris,700.0,65,2,1
l'Antiga Esquerra de l'Eixample,L'Eixample,2000.0,80,2,1
Sarria,Les Corts,1300.0,110,4,2
la Salut,Gràcia,990.0,65,3,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1200.0,90,2,2
el Poblenou,Sant Martí,1250.0,75,3,1
el Clot,Sant Martí,1100.0,70,2,1
Sant Antoni,L'Eixample,875.0,58,2,1
el Raval,Ciutat Vella,1100.0,75,1,1
Gotic,Ciutat Vella,1400.0,62,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1200.0,50,2,1
la Salut,Gràcia,1150.0,65,2,1
Sant Gervasi - la Bonanova,Les Corts,1100.0,73,4,2
Diagonal Mar i el Front Maritim del Poblenou,Sant Martí,1800.0,118,3,2
el Raval,Ciutat Vella,950.0,57,3,1
la Salut,Gràcia,1150.0,106,4,2
Sant Antoni,L'Eixample,900.0,52,2,1
el Camp d'en Grassot i Gracia Nova,Gràcia,1600.0,80,2,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,895.0,50,1,1
el Raval,Ciutat Vella,950.0,43,2,1
Gotic,Ciutat Vella,1300.0,40,1,1
la Vila de Gracia,Gràcia,1200.0,75,1,1
el Congres i els Indians,Sant Andreu,900.0,70,2,1
Diagonal Mar i el Front Maritim del Poblenou,Sant Martí,4500.0,140,4,2
Sant Gervasi - la Bonanova,Les Corts,900.0,82,3,1
Hostafrancs,Sants-Montjuïc,1000.0,64,3,1
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,2800.0,129,4,3
el Besos i el Maresme,Sant Martí,1500.0,65,2,1
Hostafrancs,Sants-Montjuïc,975.0,85,3,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1090.0,70,3,1
l'Antiga Esquerra de l'Eixample,L'Eixample,5000.0,351,4,3
el Congres i els Indians,Sant Andreu,875.0,85,3,2
Diagonal Mar i el Front Maritim del Poblenou,Sant Martí,3500.0,160,3,2
Sant Antoni,L'Eixample,1008.0,49,2,1
el Parc i la Llacuna del Poblenou,Sant Martí,980.0,99,4,2
la Nova Esquerra de l'Eixample,L'Eixample,1200.0,143,3,2
la Nova Esquerra de l'Eixample,L'Eixample,1352.0,86,2,1
el Parc i la Llacuna del Poblenou,Sant Martí,1050.0,75,3,1
el Parc i la Llacuna del Poblenou,Sant Martí,950.0,76,3,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1850.0,158,3,3
la Nova Esquerra de l'Eixample,L'Eixample,1450.0,95,3,2
el Poble Sec,Sants-Montjuïc,890.0,73,3,1
el Raval,Ciutat Vella,590.0,35,1,1
Diagonal Mar i el Front Maritim del Poblenou,Sant Martí,2500.0,146,3,2
el Camp d'en Grassot i Gracia Nova,Gràcia,1600.0,85,3,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,3200.0,190,4,3
l'Antiga Esquerra de l'Eixample,L'Eixample,2500.0,100,3,2
Pedralbes,Les Corts,3000.0,233,5,3
la Salut,Gràcia,950.0,45,2,2
Hostafrancs,Sants-Montjuïc,1050.0,90,3,1
Sant Antoni,L'Eixample,1038.0,85,3,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1300.0,50,1,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,850.0,40,1,1
la Nova Esquerra de l'Eixample,L'Eixample,1200.0,96,4,1
la Dreta de l'Eixample,L'Eixample,1800.0,170,3,2
el Parc i la Llacuna del Poblenou,Sant Martí,1000.0,66,2,1
les Corts,Sants-Montjuïc,2000.0,60,2,1
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,1800.0,60,1,1
la Nova Esquerra de l'Eixample,L'Eixample,1200.0,106,3,2
el Raval,Ciutat Vella,1150.0,70,2,1
el Raval,Ciutat Vella,1100.0,55,1,1
Barceloneta,Ciutat Vella,1250.0,75,2,1
la Maternitat i Sant Ramon,Sants-Montjuïc,1300.0,65,1,1
Pedralbes,Les Corts,5000.0,350,3,4
el Poblenou,Sant Martí,1250.0,73,2,1
Sant Antoni,L'Eixample,1180.0,80,4,1
l'Antiga Esquerra de l'Eixample,L'Eixample,2500.0,85,3,2
el Raval,Ciutat Vella,1100.0,68,2,1
Sant Antoni,L'Eixample,970.0,65,2,1
el Raval,Ciutat Vella,850.0,43,1,1
el Raval,Ciutat Vella,900.0,57,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,800.0,55,1,1
Sant Gervasi - la Bonanova,Les Corts,895.0,80,2,1
el Raval,Ciutat Vella,865.0,55,1,1
Sant Antoni,L'Eixample,1100.0,80,2,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,700.0,35,1,1
Sants - Badal,Sants-Montjuïc,750.0,62,2,1
Gotic,Ciutat Vella,1500.0,43,1,1
Barceloneta,Ciutat Vella,1250.0,67,2,1
Sant Antoni,L'Eixample,950.0,77,3,1
Sant Antoni,L'Eixample,1000.0,50,2,1
Sant Antoni,L'Eixample,995.0,50,1,1
el Raval,Ciutat Vella,1150.0,54,1,1
la Nova Esquerra de l'Eixample,L'Eixample,1400.0,70,2,2
el Camp de l'Arpa del Clot,Sant Martí,1180.0,67,2,1
la Salut,Gràcia,750.0,85,3,1
el Poblenou,Sant Martí,1400.0,105,4,2
el Parc i la Llacuna del Poblenou,Sant Martí,950.0,62,3,1
Diagonal Mar i el Front Maritim del Poblenou,Sant Martí,4500.0,110,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,920.0,50,1,1
el Besos i el Maresme,Sant Martí,1500.0,125,5,3
el Raval,Ciutat Vella,750.0,65,3,1
la Salut,Gràcia,750.0,67,2,1
el Coll,Gràcia,1300.0,41,2,1
Sant Antoni,L'Eixample,1080.0,81,2,2
el Parc i la Llacuna del Poblenou,Sant Martí,950.0,51,2,1
el Raval,Ciutat Vella,1100.0,60,3,2
el Putget i el farró,Sarrià-Sant Gervasi,2000.0,106,3,2
Sant Antoni,L'Eixample,850.0,75,4,1
Sant Antoni,L'Eixample,1025.0,75,2,1
la Nova Esquerra de l'Eixample,L'Eixample,1200.0,75,2,1
Gotic,Ciutat Vella,1400.0,65,2,2
Sant Gervasi - la Bonanova,Les Corts,1150.0,95,3,2
Sagrada Familia,L'Eixample,1500.0,100,3,2
Sant Antoni,L'Eixample,1050.0,108,3,2
l'Antiga Esquerra de l'Eixample,L'Eixample,2950.0,117,2,2
la Salut,Gràcia,990.0,78,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1000.0,45,1,1
el Poblenou,Sant Martí,1300.0,101,3,2
el Camp d'en Grassot i Gracia Nova,Gràcia,4800.0,430,5,2
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,1700.0,95,3,2
el Raval,Ciutat Vella,890.0,76,2,2
l'Antiga Esquerra de l'Eixample,L'Eixample,2300.0,85,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,950.0,54,1,1
Gotic,Ciutat Vella,1400.0,70,1,1
Barceloneta,Ciutat Vella,1200.0,88,2,2
el Parc i la Llacuna del Poblenou,Sant Martí,1050.0,106,3,2
Sant Antoni,L'Eixample,1100.0,104,4,1
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,1950.0,91,2,2
Sant Antoni,L'Eixample,775.0,50,2,1
l'Antiga Esquerra de l'Eixample,L'Eixample,1900.0,76,2,1
el Poblenou,Sant Martí,1300.0,80,1,1
Sant Antoni,L'Eixample,980.0,70,3,1
el Camp d'en Grassot i Gracia Nova,Gràcia,1400.0,68,3,1
l'Antiga Esquerra de l'Eixample,L'Eixample,2495.0,133,4,2
el Putget i el farró,Sarrià-Sant Gervasi,2200.0,80,1,1
l'Antiga Esquerra de l'Eixample,L'Eixample,2300.0,166,3,2
el Congres i els Indians,Sant Andreu,900.0,80,3,1
Sant Antoni,L'Eixample,1150.0,53,1,1
Sant Antoni,L'Eixample,1100.0,90,3,1
el Raval,Ciutat Vella,1100.0,67,3,1
Sant Antoni,L'Eixample,725.0,36,1,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1800.0,100,2,1
el Coll,Gràcia,1250.0,108,3,2
la Dreta de l'Eixample,L'Eixample,1780.0,115,3,2
les Tres Torres,Les Corts,2015.0,140,5,3
Barceloneta,Ciutat Vella,1250.0,79,2,1
Diagonal Mar i el Front Maritim del Poblenou,Sant Martí,2500.0,105,4,3
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1250.0,60,1,1
el Camp d'en Grassot i Gracia Nova,Gràcia,1500.0,62,3,1
Sant Antoni,L'Eixample,1050.0,68,3,1
Sant Gervasi - la Bonanova,Les Corts,1152.0,80,3,1
la Nova Esquerra de l'Eixample,L'Eixample,1225.0,70,2,2
l'Antiga Esquerra de l'Eixample,L'Eixample,2600.0,160,3,3
Sant Antoni,L'Eixample,870.0,52,2,1
el Camp d'en Grassot i Gracia Nova,Gràcia,1600.0,60,2,1
la Salut,Gràcia,890.0,65,3,1
la Nova Esquerra de l'Eixample,L'Eixample,1290.0,59,2,2
el Raval,Ciutat Vella,890.0,75,3,1
la Dreta de l'Eixample,L'Eixample,1800.0,74,2,2
el Putget i el farró,Sarrià-Sant Gervasi,2000.0,45,1,1
el Poble Sec,Sants-Montjuïc,900.0,60,2,1
el Raval,Ciutat Vella,1070.0,85,3,1
el Putget i el farró,Sarrià-Sant Gervasi,2200.0,140,4,3
l'Antiga Esquerra de l'Eixample,L'Eixample,2300.0,169,3,2
Sant Gervasi - la Bonanova,Les Corts,1000.0,70,3,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1650.0,115,4,3
Hostafrancs,Sants-Montjuïc,1050.0,65,3,1
Sarria,Les Corts,1300.0,109,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1200.0,120,2,2
el Raval,Ciutat Vella,1035.0,65,3,1
Sant Gervasi - la Bonanova,Les Corts,1015.0,80,2,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,3500.0,214,4,3
Sarria,Les Corts,1450.0,103,4,2
l'Antiga Esquerra de l'Eixample,L'Eixample,2200.0,141,3,3
l'Antiga Esquerra de l'Eixample,L'Eixample,2000.0,100,2,1
Gotic,Ciutat Vella,1300.0,110,2,1
el Parc i la Llacuna del Poblenou,Sant Martí,800.0,83,3,1
Sant Antoni,L'Eixample,850.0,65,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1500.0,75,3,2
la Marina de Port,Sants-Montjuïc,600.0,51,1,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,925.0,58,2,1
la Salut,Gràcia,900.0,75,3,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,5389.0,286,5,5
el Putget i el farró,Sarrià-Sant Gervasi,2250.0,125,3,2
l'Antiga Esquerra de l'Eixample,L'Eixample,2750.0,250,5,3
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1600.0,125,2,2
